bssid,essid,lat,lon,encryption,manufacturer,channel,date_insert,date_update
C8:D5:FE:79:EB:E0,Speedy-8194,-34.617996,-58.389027,WEP,Shenzhen,11,,
C8:D5:FE:7A:15:24,NORBERTO,-34.604377,-58.406931,WPA,Shenzhen,11,,
C8:D5:FE:7A:26:C8,Wifi-2011,-34.604143,-58.390209,WEP,Shenzhen,1,,
C8:D5:FE:7A:27:1C,"Making Art",-34.604420,-58.406789,WEP,Shenzhen,1,,
C8:D5:FE:7A:28:CC,Garompa,-34.617535,-58.376732,WEP,Shenzhen,1,,
C8:D5:FE:7A:2B:6C,Speedy-0627,-34.604126,-58.405372,WEP,Shenzhen,11,,
C8:D5:FE:7A:37:C8,Speedy-e387,-34.606908,-58.390370,WEP,Shenzhen,11,,
C8:D5:FE:7A:4B:A8,pm,-34.604160,-58.391425,WEP,Shenzhen,11,,
C8:D5:FE:7A:52:D0,fourline@wifi,-34.603918,-58.409611,WEP,Shenzhen,11,,
C8:D5:FE:7A:53:1C,Speedy-01de,-34.604061,-58.388671,WEP,Shenzhen,1,,
C8:D5:FE:7A:5D:F0,P-CORRIENTES,-34.604454,-58.395058,WPA,Shenzhen,1,,
C8:D5:FE:7A:70:D4,Speedy-3d06,-34.617613,-58.379667,WEP,Shenzhen,11,,
C8:D5:FE:7A:71:D0,Speedy-b993,-34.603941,-58.383053,WEP,Shenzhen,1,,
C8:D5:FE:7A:72:7C,freePORT,-34.603619,-58.381496,WEP,Shenzhen,6,,
C8:D5:FE:7A:78:BC,ESTUDIO-HAURIGOT-Y-ASOC.,-34.604454,-58.395058,WPA,Shenzhen,1,,
C8:D5:FE:7A:81:1C,Speedy-dd7c,-34.604302,-58.393714,WEP,Shenzhen,6,,
C8:D5:FE:7A:84:8C,Speedy-48af,-34.607102,-58.387781,WEP,Shenzhen,1,,
C8:D5:FE:7A:88:8C,Speedy-f4a4,-34.618050,-58.390087,WEP,Shenzhen,1,,
C8:D5:FE:7A:92:D4,"mensajeria empresarial",-34.606780,-58.390318,WEP,Shenzhen,1,,
C8:D5:FE:7A:96:6C,Speedy-6ad1,-34.604315,-58.394020,WEP,Shenzhen,1,,
C8:D5:FE:7A:99:70,Speedy-de34,-34.611374,-58.366112,WEP,Shenzhen,1,,
C8:D5:FE:7D:9F:93,dama,-34.617636,-58.380035,WEP,Shenzhen,6,,
C8:D5:FE:7D:A4:A8,RITA,-34.604496,-58.399567,WEP,Shenzhen,11,,
C8:D5:FE:7D:A5:B2,California,-34.617351,-58.374209,WEP,Shenzhen,11,,
C8:D5:FE:7D:A7:26,Fernando,-34.615593,-58.391670,WEP,Shenzhen,11,,
C8:D5:FE:7D:A8:AF,elvira,-34.614232,-58.394721,WEP,Shenzhen,11,,
C8:D5:FE:7D:BC:12,Godos_Net,-34.603939,-58.384457,WEP,Shenzhen,11,,
C8:D5:FE:7D:BF:7E,Cordoba2010,-34.618042,-58.389880,WPA,Shenzhen,11,,
C8:D5:FE:7D:BF:F4,Speedy-WiFi,-34.617458,-58.375725,WEP,Shenzhen,1,,
C8:D5:FE:7D:C2:93,CAFEGONZALEZ,-34.604454,-58.395058,WPA,Shenzhen,6,,
C8:D5:FE:7D:C3:D5,candilejas1,-34.617891,-58.386990,WEP,Shenzhen,11,,
C8:D5:FE:7D:C5:84,isagabi,-34.617641,-58.380100,WEP,Shenzhen,6,,
C8:D5:FE:7D:C5:A5,GWS,-34.604183,-58.391446,WPA,Shenzhen,11,,
C8:D5:FE:7D:CB:95,SpeedyWiFi,-34.605937,-58.389740,WEP,Shenzhen,11,,
C8:D5:FE:7D:CD:D9,Gustavo,-34.618050,-58.390102,WEP,Shenzhen,11,,
C8:D5:FE:7D:D5:F1,Yavi,-34.616478,-58.368802,WPA,Shenzhen,11,,
C8:D5:FE:7D:DE:45,ezequiel,-34.617610,-58.377276,WEP,Shenzhen,6,,
C8:D5:FE:7D:E1:08,franco,-34.603973,-58.382828,WEP,Shenzhen,11,,
C8:D5:FE:7F:3F:8F,s4_league,-34.605227,-58.410831,WPA,Shenzhen,1,,
C8:D5:FE:7F:43:D3,IMBROGNO,-34.617806,-58.384902,WEP,Shenzhen,1,,
C8:D5:FE:83:80:80,samanta,-34.616440,-58.368366,WEP,Shenzhen,1,,
C8:D5:FE:83:82:67,casalacaz,-34.604240,-58.407269,WEP,Shenzhen,6,,
C8:D5:FE:83:8B:DD,Maria-Wifi,-34.604554,-58.406038,WPA,Shenzhen,6,,
C8:D5:FE:83:9E:01,marcepaseo,-34.616498,-58.368589,WEP,Shenzhen,11,,
C8:D5:FE:83:A1:F8,PEREZ,-34.604422,-58.397465,WEP,Shenzhen,11,,
C8:D5:FE:83:A6:FF,mirinda,-34.617115,-58.370668,WEP,Shenzhen,1,,
C8:D5:FE:83:A7:6F,SER,-34.604210,-58.405510,WEP,Shenzhen,1,,
C8:D5:FE:83:AA:8A,Loupgarou,-34.615795,-58.391670,WEP,Shenzhen,11,,
C8:D5:FE:83:B8:9B,Karina,-34.603956,-58.384914,Open,Shenzhen,11,,
C8:D5:FE:83:B9:46,0123456789ABCDE,-34.617222,-58.373344,WEP,Shenzhen,7,,
C8:D5:FE:83:C2:69,SpeedyWiFi,-34.603941,-58.385387,Open,Shenzhen,11,,
C8:D5:FE:83:C5:7D,SpeedyWiFi,-34.617975,-58.364810,Open,Shenzhen,11,,
C8:D5:FE:83:C7:5F,"casa 1",-34.616798,-58.391722,WEP,Shenzhen,11,,
C8:D5:FE:83:CA:68,speedy345,-34.606596,-58.390074,Open,Shenzhen,11,,
C8:D5:FE:89:A6:0B,L&amp;L&amp;T,-34.604506,-58.405960,WEP,Shenzhen,1,,
C8:D5:FE:89:A6:76,SpeedyWiFi,-34.606443,-58.390078,Open,Shenzhen,1,,
C8:D5:FE:89:AE:31,JOSE,-34.603928,-58.408726,WEP,Shenzhen,11,,
C8:D5:FE:89:AE:B2,tolomeo,-34.614841,-58.392742,WEP,Shenzhen,11,,
C8:D5:FE:89:B0:C6,LAMAS,-34.617607,-58.380253,WEP,Shenzhen,11,,
C8:D5:FE:89:B5:01,Sion-Internet,-34.617238,-58.373461,WEP,Shenzhen,11,,
C8:D5:FE:89:B6:AB,SpeedyWiFi,-34.604519,-58.405979,WEP,Shenzhen,11,,
C8:D5:FE:89:B7:19,edgardoMACBOOK,-34.617618,-58.377205,WEP,Shenzhen,11,,
C8:D5:FE:89:BF:45,Ftp,-34.617388,-58.374535,WEP,Shenzhen,11,,
C8:D5:FE:89:C0:71,Zappa,-34.617815,-58.385539,WEP,Shenzhen,6,,
C8:D5:FE:89:C1:DC,"El Monarca Lusitano",-34.603364,-58.378742,WEP,Shenzhen,6,,
C8:D5:FE:89:C2:3C,51,-34.605145,-58.410847,Open,Shenzhen,6,,
C8:D5:FE:89:C6:D2,pocho,-34.603690,-58.386770,WPA,Shenzhen,11,,
C8:D5:FE:89:C8:B6,ConsultoraSM,-34.604076,-58.388009,WPA,Shenzhen,1,,
C8:D5:FE:89:CE:B3,cc,-34.604107,-58.387778,WPA,Shenzhen,11,,
C8:D5:FE:89:CE:FF,Matute,-34.614647,-58.394672,WEP,Shenzhen,1,,
C8:D5:FE:89:D1:61,"hugobar wifi",-34.617830,-58.385827,WPA,Shenzhen,1,,
C8:D5:FE:89:D8:72,LOLO,-34.611675,-58.394993,WPA,Shenzhen,6,,
C8:D5:FE:89:DA:2A,43622145@speedy,-34.617168,-58.372635,WEP,Shenzhen,11,,
C8:D5:FE:89:E2:16,SpeedyXD,-34.607769,-58.389458,WEP,Shenzhen,11,,
C8:D5:FE:89:EA:08,E.R.A,-34.603944,-58.385394,WEP,Shenzhen,11,,
C8:D5:FE:89:EB:4A,CABELLOMOYA,-34.610189,-58.395082,Open,Shenzhen,11,,
C8:D5:FE:89:EE:A7,SpeedyWiFi,-34.615685,-58.391667,WEP,Shenzhen,1,,
C8:D5:FE:8A:AE:33,ALMENDRAS,-34.617660,-58.377483,WEP,Shenzhen,1,,
C8:D5:FE:8A:B2:77,ROCIO_WIFI,-34.617343,-58.374232,WEP,Shenzhen,11,,
C8:D5:FE:8A:B5:01,patricia1,-34.611645,-58.394993,WPA,Shenzhen,1,,
C8:D5:FE:8A:B5:B2,NEBECA01,-34.612676,-58.394822,WEP,Shenzhen,11,,
C8:D5:FE:8A:BB:3D,julio,-34.615055,-58.391602,WEP,Shenzhen,11,,
C8:D5:FE:8A:BE:C0,Speedy-WiFi,-34.612320,-58.365726,WPA,Shenzhen,11,,
C8:D5:FE:8A:C2:CC,SpeedyWiFi,-34.606731,-58.390317,WEP,Shenzhen,11,,
C8:D5:FE:8A:C6:11,"DIEGO WIFI",-34.603161,-58.376054,WEP,Shenzhen,6,,
C8:D5:FE:8A:C7:1D,JEANPIERRE,-34.615611,-58.391666,WEP,Shenzhen,11,,
C8:D5:FE:8A:D2:18,GODOY,-34.606655,-58.387997,WEP,Shenzhen,1,,
C8:D5:FE:8A:D3:A6,melco,-34.609032,-58.395225,WPA,Shenzhen,11,,
C8:D5:FE:8A:D5:BE,speedy,-34.614399,-58.394737,WEP,Shenzhen,6,,
C8:D5:FE:8A:DD:C4,sergiowifi,-34.607876,-58.395016,WEP,Shenzhen,9,,
C8:D5:FE:8A:E2:26,ENRIQUEWiFi,-34.607935,-58.392294,WEP,Shenzhen,11,,
C8:D5:FE:8A:E3:25,ENRIQUEZWiFi,-34.617457,-58.375658,WEP,Shenzhen,11,,
C8:D5:FE:8A:EF:A0,PENAWiFi,-34.617779,-58.384437,WEP,Shenzhen,11,,
C8:D5:FE:8A:F1:1B,displayer,-34.607952,-58.395080,WPA,Shenzhen,1,,
C8:D5:FE:8A:F8:2C,1143720928,-34.606270,-58.388149,WEP,Shenzhen,1,,
C8:D5:FE:8A:FF:68,LaNaty,-34.604233,-58.401296,WPA,Shenzhen,11,,
C8:D5:FE:8B:00:17,Patricia,-34.604465,-58.400079,WEP,Shenzhen,11,,
C8:D5:FE:8B:01:9E,Kachila,-34.603533,-58.381025,WPA,Shenzhen,11,,
C8:D5:FE:8B:01:CA,ELENA,-34.603992,-58.385273,WPA,Shenzhen,11,,
C8:D5:FE:8B:07:1D,SpeedyWiFi,-34.617005,-58.391699,Open,Shenzhen,6,,
C8:D5:FE:8B:07:8A,sracabeza,-34.610367,-58.395035,WEP,Shenzhen,11,,
C8:D5:FE:8B:0A:88,santinoo_WiFi,-34.616588,-58.369267,WEP,Shenzhen,11,,
C8:D5:FE:8B:0E:96,paulito,-34.603832,-58.382511,WEP,Shenzhen,11,,
C8:D5:FE:8D:81:4D,veroypablo,-34.606360,-58.388070,WEP,Shenzhen,1,,
C8:D5:FE:8D:84:49,evediez,-34.607262,-58.387718,WEP,Shenzhen,11,,
C8:D5:FE:8D:87:08,Aukan,-34.616475,-58.391715,WPA,Shenzhen,11,,
C8:D5:FE:8D:90:8B,MAFALDA,-34.604424,-58.397396,WEP,Shenzhen,11,,
C8:D5:FE:8D:9B:F9,IreneyJulio,-34.617351,-58.374222,WEP,Shenzhen,1,,
C8:D5:FE:8D:A8:4B,georgina,-34.617151,-58.370758,WEP,Shenzhen,11,,
C8:D5:FE:8D:A9:48,SpeedyWiFi,-34.603967,-58.384580,Open,Shenzhen,1,,
C8:D5:FE:8D:AF:08,FelipeOssandon,-34.604135,-58.387608,WEP,Shenzhen,11,,
C8:D5:FE:8D:AF:FF,SpeedyWiFi,-34.604046,-58.388149,Open,Shenzhen,1,,
C8:F9:F9:D5:B8:81,Despegar-Guest,-34.603317,-58.377933,Open,Cisco,6,,
C8:F9:F9:D5:B8:82,Despegar-Mobile,-34.603317,-58.377441,WPA,Cisco,6,,
C8:F9:F9:D5:B8:83,"?Cloaked Network?",-34.603317,-58.377688,WPA,Cisco,6,,
C8:F9:F9:D5:DC:10,Despegar,-34.603317,-58.378021,WPA,Cisco,1,,
C8:F9:F9:D5:DC:11,Despegar-Guest,-34.603317,-58.377636,Open,Cisco,1,,
C8:F9:F9:D5:E1:83,"?Cloaked Network?",-34.603317,-58.377827,WPA,Cisco,11,,
C8:F9:F9:EC:D1:62,Despegar-Mobile,-34.603317,-58.377827,WPA,Cisco,11,,
C8:F9:F9:EC:D7:31,Despegar-Guest,-34.603323,-58.377882,Open,Cisco,1,,
C8:F9:F9:EC:D7:32,Despegar-Mobile,-34.603317,-58.377636,WPA,Cisco,1,,
C8:F9:F9:EC:D7:33,"?Cloaked Network?",-34.603329,-58.378128,WPA,Cisco,1,,
C8:F9:F9:EC:D7:34,Despegar-Test,-34.603317,-58.377636,WPA,Cisco,1,,
CC:5D:4E:77:AE:7C,Walter,-34.617640,-58.380069,WEP,ZyxelCom,11,,
CC:5D:4E:77:AE:F5,Speedy_rl7egh,-34.604483,-58.398256,WEP,ZyxelCom,11,,
CC:5D:4E:77:AF:1A,Speedy_jo4dwa,-34.617897,-58.387054,WEP,ZyxelCom,11,,
CC:5D:4E:77:B0:77,AM1000KR2,-34.612008,-58.394940,WPA,ZyxelCom,11,,
CC:5D:4E:77:B3:34,DARIO,-34.617786,-58.384471,WEP,ZyxelCom,11,,
CC:5D:4E:77:B3:FC,James2,-34.610723,-58.395035,WEP,ZyxelCom,11,,
CC:5D:4E:77:B8:67,Speedy_fe89h0,-34.615688,-58.391670,WPA,ZyxelCom,11,,
CC:5D:4E:77:BB:08,ruben,-34.607006,-58.387862,WEP,ZyxelCom,11,,
CC:5D:4E:77:BE:91,CANDA,-34.608183,-58.395113,WEP,ZyxelCom,11,,
CC:5D:4E:92:A6:07,Doma,-34.615795,-58.391670,WEP,ZyxelCom,11,,
CC:5D:4E:92:A6:A5,Speedy_u9dobd,-34.604329,-58.405710,WEP,ZyxelCom,11,,
CC:5D:4E:92:AB:28,Intruder,-34.617779,-58.384437,WEP,ZyxelCom,11,,
CC:5D:4E:92:AB:AD,FLIA_MARTINO,-34.609982,-58.395122,WPA,ZyxelCom,1,,
CC:5D:4E:92:AC:68,JULIEMBA,-34.604470,-58.398118,WPA,ZyxelCom,11,,
CC:5D:4E:92:B0:37,cedeletra,-34.604543,-58.406070,WPA,ZyxelCom,11,,
CC:5D:4E:92:B0:DC,Speedy_2skcgb,-34.604317,-58.395469,WEP,ZyxelCom,11,,
CC:5D:4E:92:B1:29,Speedy_efeo3u,-34.617628,-58.379599,WEP,ZyxelCom,11,,
CC:5D:4E:92:B3:3A,Speedy_qslslc,-34.617779,-58.384479,WEP,ZyxelCom,11,,
CC:5D:4E:92:B5:F6,Speedy_awwpaw,-34.616636,-58.391724,WEP,ZyxelCom,11,,
CC:5D:4E:92:B9:BB,depto,-34.604478,-58.398269,WPA,ZyxelCom,11,,
CC:5D:4E:92:BC:DA,Speedy_ygh4ku,-34.607010,-58.387978,WEP,ZyxelCom,6,,
CC:5D:4E:92:BE:BB,Felix_Wifi,-34.603962,-58.387184,WPA,ZyxelCom,0,,
CC:5D:4E:92:C4:C2,Speedy_utxh36,-34.604546,-58.406313,WPA,ZyxelCom,11,,
CC:5D:4E:92:C6:BA,Speedy_l1s7un,-34.603905,-58.382455,WEP,ZyxelCom,11,,
CC:5D:4E:92:C8:49,Speedy_b22u1w,-34.617191,-58.371628,WEP,ZyxelCom,1,,
CC:5D:4E:92:C9:1A,Tobias,-34.604324,-58.400832,WPA,ZyxelCom,11,,
CC:5D:4E:92:C9:54,Speedy_z5e9sk,-34.614825,-58.394376,WEP,ZyxelCom,11,,
CC:5D:4E:92:CC:34,Speedy_spcyrt,-34.603411,-58.379182,WEP,ZyxelCom,11,,
CC:5D:4E:92:CD:9C,Speedy_svl2td,-34.606668,-58.390481,WEP,ZyxelCom,11,,
CC:5D:4E:92:D2:FE,Speedy_ez7uo6,-34.617660,-58.377808,WEP,ZyxelCom,11,,
CC:5D:4E:92:D3:77,Speedy_0wqnbk,-34.615860,-58.391670,WEP,ZyxelCom,11,,
CC:5D:4E:92:D3:A7,"?Cloaked Network?",-34.604149,-58.407633,Open,ZyxelCom,11,,
CC:5D:4E:A3:14:01,Speedy_epffvx,-34.613726,-58.394655,WPA,ZyxelCom,11,,
CC:5D:4E:A3:14:BD,Speedy_hwwygm,-34.604317,-58.392185,WEP,ZyxelCom,7,,
CC:5D:4E:A3:1A:29,Speedy_08kywz,-34.618175,-58.390845,WEP,ZyxelCom,11,,
CC:7D:37:83:66:1C,"Fibertel WiFi230",-34.604380,-58.397045,WPA,Motorola,1,,
CC:7D:37:83:68:89,"Fibertel WiFi991",-34.604166,-58.402235,WPA,Motorola,11,,
CC:7D:37:83:BE:4C,"Fibertel WiFi660",-34.604521,-58.406223,WPA,Motorola,11,,
CC:7D:37:E0:9C:8E,"Fibertel WiFi 075",-34.611513,-58.395016,WPA,Motorola,6,,
CC:7D:37:E0:A5:18,"Fibertel WiFi339",-34.610772,-58.395035,WPA,Motorola,11,,
CC:7D:37:E0:B2:4D,valdez,-34.614796,-58.394517,WPA,Motorola,1,,
CC:7D:37:E0:B9:2F,"Fibertel WiFi311",-34.618062,-58.390151,WPA,Motorola,6,,
CC:7D:37:E1:15:67,Fibertel-WiFi864-,-34.605979,-58.390308,WPA,Motorola,11,,
CC:7D:37:E1:1B:2B,"Fibertel WiFi592",-34.618282,-58.391582,WPA,Motorola,11,,
CC:7D:37:E1:1E:59,"Fibertel WiFi943",-34.617252,-58.361454,WPA,Motorola,1,,
CC:7D:37:E1:2E:9F,FTPEDRO,-34.618050,-58.390090,WPA,Motorola,1,,
CC:7D:37:E1:36:D7,mykimfb,-34.618015,-58.389244,WPA,Motorola,1,,
CC:7D:37:E1:38:0A,"Fibertel WiFi352",-34.618050,-58.390102,WPA,Motorola,1,,
CC:7D:37:E1:55:F3,"Fibertel Wi_Fi",-34.616687,-58.391727,WPA,Motorola,6,,
CC:7D:37:ED:0E:B2,bonita3346,-34.603913,-58.383733,WPA,Motorola,11,,
CC:7D:37:ED:11:67,"Fibertel WiFi984",-34.606984,-58.387897,WPA,Motorola,1,,
CC:7D:37:ED:12:C6,ft.rando,-34.607298,-58.390753,WPA,Motorola,1,,
CC:7D:37:ED:15:2E,"Fibertel WiFi094",-34.616932,-58.369911,WPA,Motorola,11,,
CC:7D:37:ED:A1:C1,"Fibertel WiFi374",-34.617137,-58.391689,WPA,Motorola,1,,
CC:7D:37:ED:A1:E6,isamari,-34.617776,-58.384232,WEP,Motorola,6,,
CC:7D:37:ED:B4:D0,"Fibertel WiFi965",-34.604522,-58.405984,WPA,Motorola,1,,
CC:7D:37:ED:B5:28,caron,-34.614615,-58.394686,WPA,Motorola,11,,
CC:7D:37:ED:D1:C5,fcvm,-34.618255,-58.391739,WPA,Motorola,11,,
CC:7D:37:ED:D3:85,fcvm,-34.617612,-58.380107,WPA,Motorola,11,,
CC:7D:37:ED:E1:61,"Fibertel WiFi603",-34.612137,-58.362679,WPA,Motorola,1,,
CC:7D:37:ED:E6:9A,"WIFI CELIA",-34.604338,-58.400755,WPA,Motorola,11,,
CC:7D:37:ED:EC:F4,"Fibertel WiFi520",-34.604454,-58.395058,WPA,Motorola,11,,
CC:7D:37:ED:F2:1C,Motorola,-34.604336,-58.392357,Open,Motorola,6,,
CC:7D:37:EE:22:A7,FTCASTRO,-34.604117,-58.390273,WPA,Motorola,11,,
CC:7D:37:EE:24:4B,"Fibertel WiFi900",-34.603915,-58.383085,WPA,Motorola,11,,
CC:7D:37:EE:2F:0B,nh,-34.606861,-58.387953,WPA,Motorola,11,,
CC:7D:37:EE:3F:BA,"Fibertel WiFi949",-34.618195,-58.391792,WPA,Motorola,1,,
CC:7D:37:EE:40:3E,"Fibertel WiFi297",-34.612807,-58.394788,WPA,Motorola,11,,
CC:7D:37:EE:42:C2,"Wifi Gillich",-34.604355,-58.395309,WPA,Motorola,6,,
CC:7D:37:EE:44:12,"Fibertel WiFi054",-34.604519,-58.405979,WPA,Motorola,11,,
CC:7D:37:EE:48:9A,"home 2",-34.614162,-58.394714,WPA,Motorola,1,,
CC:7D:37:EE:52:B2,"Fibertel WiFi251",-34.604488,-58.399887,WPA,Motorola,11,,
CC:7D:37:EE:54:22,"Fibertel WiFi646",-34.604489,-58.398476,WPA,Motorola,11,,
CC:7D:37:EE:55:4E,"Martinez Wifi21",-34.604359,-58.405746,WPA,Motorola,11,,
CC:7D:37:EE:57:76,"Fibertel WiFi442",-34.603981,-58.384674,WPA,Motorola,1,,
CC:7D:37:F4:7E:91,"PATRICIA WiFi",-34.603371,-58.378899,WEP,Motorola,6,,
CC:7D:37:F4:7E:F1,"Fibertel WiFi932",-34.617658,-58.377880,WPA,Motorola,11,,
CC:7D:37:F4:B1:E4,"Fibertel WiFi616",-34.604367,-58.400585,WPA,Motorola,1,,
CC:7D:37:F4:D3:F4,Consi,-34.611385,-58.395016,WPA,Motorola,1,,
CC:7D:37:F5:56:3B,"Fibertel WiFi389",-34.604133,-58.402308,WPA,Motorola,1,,
CC:7D:37:F5:57:0F,"Fibertel WiFi053",-34.612427,-58.394854,WPA,Motorola,1,,
D0:66:7B:07:48:BF,SEC_LinkShare_eb2e9b,-34.617373,-58.362463,WPA,SamsungE,6,,
D0:C2:82:E6:1F:A8,Huagro,-34.604359,-58.405746,WPA,Cisco,6,,
D0:C2:82:E6:20:70,CONTACTAR,-34.603933,-58.385418,WPA,Cisco,6,,
D0:D0:FD:39:C9:9F,ISCGP,-34.603046,-58.372487,WPA,Cisco,6,,
D0:D0:FD:3A:09:4B,RPA,-34.611001,-58.366236,WPA,Cisco,3,,
D0:D0:FD:66:4F:D9,Cheff,-34.603294,-58.367271,WEP,Cisco,1,,
D4:CA:6D:26:82:6F,PCURGENCIAS,-34.603173,-58.376220,WPA,Routerbo,1,,
D4:D1:84:0C:76:F9,hernan,-34.617272,-58.360445,WEP,AdbBroad,1,,
D4:D1:84:0D:31:F3,maria,-34.617252,-58.358536,WEP,AdbBroad,1,,
D4:D1:84:0D:44:62,cucazencity,-34.617262,-58.361426,WEP,AdbBroad,1,,
D4:D1:84:17:B2:85,PINI,-34.604412,-58.406807,WPA,AdbBroad,11,,
D4:D1:84:18:07:D5,zapata2550,-34.604553,-58.406064,WEP,AdbBroad,1,,
D4:D1:84:18:B2:5B,"Wi-Fi Arnet",-34.617191,-58.361797,WEP,AdbBroad,1,,
D4:D1:84:1A:CE:A9,"Wi-Fi Arnet",-34.602776,-58.369713,WEP,AdbBroad,1,,
D4:D1:84:1A:F3:53,"Wi-Fi Arnet",-34.604664,-58.366959,WEP,AdbBroad,11,,
D4:D1:84:1A:F5:DD,"familia Romeo",-34.617275,-58.359631,WEP,AdbBroad,1,,
D4:D1:84:1E:F9:1E,pancu,-34.617275,-58.359631,WEP,AdbBroad,1,,
D4:D1:84:1F:30:85,nacho11,-34.617252,-58.361454,WEP,AdbBroad,11,,
D4:D1:84:1F:E4:2F,"Abuela Goye",-34.603805,-58.367110,WEP,AdbBroad,1,,
D4:D1:84:21:E4:0F,eduardo,-34.617314,-58.361805,WEP,AdbBroad,1,,
D4:D1:84:32:8B:A0,ImprentaMasser,-34.617399,-58.374673,WPA,AdbBroad,1,,
D4:D1:84:32:8F:64,Speedy-21368,-34.610831,-58.395034,WEP,AdbBroad,6,,
D4:D1:84:32:95:64,Limatravel,-34.604477,-58.398300,WPA,AdbBroad,6,,
D4:D1:84:32:95:78,Speedy-21281,-34.604454,-58.395058,WEP,AdbBroad,11,,
D4:D1:84:32:95:84,Speedy-21350,-34.604070,-58.405282,WEP,AdbBroad,1,,
D4:D1:84:32:97:5C,Speedy-22622,-34.617765,-58.383528,WEP,AdbBroad,11,,
D4:D1:84:32:98:8C,Speedy-21301,-34.604412,-58.400463,WEP,AdbBroad,11,,
D4:D1:84:32:98:90,Speedy-20918,-34.607716,-58.389671,WEP,AdbBroad,0,,
D4:D1:84:32:9B:20,Speedy-22509,-34.603124,-58.375364,WEP,AdbBroad,1,,
D4:D1:84:32:9D:DC,MATICES-WIFI,-34.604023,-58.387225,WPA,AdbBroad,6,,
D4:D1:84:32:A3:BC,gyeexpress,-34.604454,-58.397888,WEP,AdbBroad,11,,
D4:D1:84:32:A4:04,Economed4,-34.617517,-58.391728,WPA,AdbBroad,11,,
D4:D1:84:32:A8:08,Speedy-21713,-34.604347,-58.407032,WEP,AdbBroad,11,,
D4:D1:84:32:B1:28,Speedy-23110,-34.617171,-58.372753,WEP,AdbBroad,11,,
D4:D1:84:32:B1:60,Rhellcon,-34.604496,-58.399673,WEP,AdbBroad,0,,
D4:D1:84:32:B4:B0,BrasasArgentina,-34.610001,-58.366294,WEP,AdbBroad,1,,
D4:D1:84:32:BC:90,phynx,-34.603954,-58.384954,WPA,AdbBroad,1,,
D4:D1:84:32:BD:88,estudiomaranessi,-34.604336,-58.394436,WEP,AdbBroad,1,,
D4:D1:84:32:C7:2C,CAM24,-34.617085,-58.391711,WEP,AdbBroad,6,,
D4:D1:84:32:C7:FC,RUEDA,-34.603157,-58.376091,WPA,AdbBroad,1,,
D4:D1:84:32:D4:54,Speedy-30543,-34.617818,-58.385569,WEP,AdbBroad,1,,
D4:D1:84:32:E1:E4,Speedy-28599,-34.604271,-58.391926,WEP,AdbBroad,0,,
D4:D1:84:32:E2:88,Speedy-24008,-34.615744,-58.391670,WEP,AdbBroad,1,,
D4:D1:84:32:E5:58,Speedy-28940,-34.618156,-58.390510,WEP,AdbBroad,1,,
D4:D1:84:32:E6:34,Speedy-28864,-34.603944,-58.385404,WEP,AdbBroad,6,,
D4:D1:84:32:E6:4C,Speedy-28986,-34.603336,-58.378258,WEP,AdbBroad,1,,
D4:D1:84:32:EA:FC,Speedy-23903,-34.604454,-58.395058,WEP,AdbBroad,6,,
D4:D1:84:32:EB:70,CAM24,-34.618282,-58.391582,WEP,AdbBroad,11,,
D4:D1:84:32:EF:B0,Penny,-34.604227,-58.407370,WPA,AdbBroad,6,,
D4:D1:84:32:F4:2C,SOEME,-34.616938,-58.366904,WPA,AdbBroad,11,,
D4:D1:84:32:F4:E4,Speedy-27492,-34.604153,-58.391369,WEP,AdbBroad,1,,
D4:D1:84:33:02:90,Speedy-26543,-34.607674,-58.394417,WEP,AdbBroad,1,,
D4:D1:84:33:03:28,TSo,-34.607986,-58.391926,WPA,AdbBroad,11,,
D4:D1:84:33:04:FC,MULTIENVIOS,-34.604111,-58.402592,WEP,AdbBroad,1,,
D4:D1:84:33:06:60,speedy,-34.604412,-58.400379,WPA,AdbBroad,6,,
D4:D1:84:33:08:08,Speedy-24670,-34.603198,-58.376408,WEP,AdbBroad,6,,
D4:D1:84:33:0E:14,Speedy-30398,-34.608992,-58.395234,WEP,AdbBroad,6,,
D4:D1:84:33:0E:44,Speedy-30347,-34.604441,-58.397695,WEP,AdbBroad,1,,
D4:D1:84:33:13:98,Speedy-28206,-34.604038,-58.388451,WEP,AdbBroad,1,,
D4:D1:84:33:19:8C,CAM24,-34.616492,-58.368903,WEP,AdbBroad,6,,
D4:D1:84:33:47:38,Speedy-36876,-34.606700,-58.390247,WEP,AdbBroad,1,,
D4:D1:84:33:5B:9C,CAM24,-34.617651,-58.378188,WEP,AdbBroad,6,,
D4:D1:84:33:5F:10,CAM24,-34.604256,-58.405591,WEP,AdbBroad,1,,
D4:D1:84:33:61:1C,homebasic,-34.604442,-58.400230,WEP,AdbBroad,1,,
D4:D1:84:33:68:60,Speedy-34291,-34.604374,-58.395175,WEP,AdbBroad,11,,
D4:D1:84:33:6C:04,"?Cloaked Network?",-34.617767,-58.384113,WEP,AdbBroad,11,,
D4:D1:84:33:79:4C,CAM24,-34.617657,-58.377618,WEP,AdbBroad,1,,
D4:D1:84:33:7A:78,ALL,-34.617967,-58.388480,WEP,AdbBroad,1,,
D4:D1:84:33:7E:34,Speedy-37006,-34.604204,-58.396032,WEP,AdbBroad,11,,
